 player_id |        player_name         | team_id |         team_name         |  season   | player_goals | team_total_goals | share_pct 
     37762 | Jan Vertonghen             |    8586 | Tottenham Hotspur         | 2012/2013 |            5 |               66 |       7.6
     39902 | Zvjezdan Misimovic         |    8721 | VfL Wolfsburg             | 2008/2009 |            6 |               79 |       7.6
     30724 | Dejan Stankovic            |    8636 | Inter                     | 2008/2009 |            5 |               66 |       7.6
    148302 | Cheikhou Kouyate           |    8654 | West Ham United           | 2015/2016 |            5 |               67 |       7.5
      2802 | Pablo Hernandez            |   10267 | Valencia CF               | 2010/2011 |            5 |               67 |       7.5
     24011 | Mikel Arteta               |    9825 | Arsenal                   | 2011/2012 |            6 |               80 |       7.5
     38817 | Carlos Tevez               |   10260 | Manchester United         | 2008/2009 |            6 |               80 |       7.5
     25773 | Ivan Rakitic               |    8634 | FC Barcelona              | 2015/2016 |            9 |              120 |       7.5
     27430 | Dimitar Berbatov           |   10260 | Manchester United         | 2011/2012 |            7 |               93 |       7.5
     31013 | Theo Walcott               |    9825 | Arsenal                   | 2015/2016 |            5 |               67 |       7.5
    192899 | Diafra Sakho               |    8654 | West Ham United           | 2015/2016 |            5 |               67 |       7.5
     30940 | Blerim Dzemaili            |    9875 | Napoli                    | 2013/2014 |            6 |               81 |       7.4
     41044 | Kaka                       |    8633 | Real Madrid CF            | 2009/2010 |            8 |              108 |       7.4
     30872 | Bastian Schweinsteiger     |    9823 | FC Bayern Munich          | 2012/2013 |            7 |               96 |       7.3
    177714 | Mario Goetze               |    9789 | Borussia Dortmund         | 2011/2012 |            6 |               82 |       7.3
     43319 | Jakub Blaszczykowski       |    9789 | Borussia Dortmund         | 2011/2012 |            6 |               82 |       7.3
     33632 | Maxi Rodriguez             |    9906 | Atlético Madrid           | 2008/2009 |            6 |               82 |       7.3
     38700 | Florent Sinama-Pongolle    |    9906 | Atlético Madrid           | 2008/2009 |            6 |               82 |       7.3
     37459 | David Silva                |    8456 | Manchester City           | 2012/2013 |            5 |               69 |       7.2
     35606 | Per Mertesacker            |    8697 | SV Werder Bremen          | 2009/2010 |            5 |               69 |       7.2
     28480 | Naldo                      |    8697 | SV Werder Bremen          | 2009/2010 |            5 |               69 |       7.2
    264190 | Thorgan Hazard             |    9788 | Borussia Mönchengladbach  | 2015/2016 |            5 |               69 |       7.2
    181297 | Oscar de Marcos            |    8315 | Athletic Club de Bilbao   | 2013/2014 |            5 |               69 |       7.2
     27326 | Mario Gomez                |    8535 | Fiorentina                | 2014/2015 |            5 |               69 |       7.2
     26419 | Blaise Matuidi             |    9847 | Paris Saint-Germain       | 2012/2013 |            5 |               69 |       7.2
     43375 | Mikel Rico                 |    8315 | Athletic Club de Bilbao   | 2013/2014 |            5 |               69 |       7.2
     33782 | Jeremy Menez               |    9847 | Paris Saint-Germain       | 2012/2013 |            5 |               69 |       7.2
     75310 | Alvaro Negredo             |   10267 | Valencia CF               | 2014/2015 |            5 |               69 |       7.2
     30724 | Dejan Stankovic            |    8636 | Inter                     | 2010/2011 |            5 |               69 |       7.2
     30549 | Diego Milito               |    8636 | Inter                     | 2010/2011 |            5 |               69 |       7.2
    164676 | Ander Herrera              |    8315 | Athletic Club de Bilbao   | 2013/2014 |            5 |               69 |       7.2
     36410 | Nicklas Bendtner           |    9825 | Arsenal                   | 2009/2010 |            6 |               83 |       7.2
    469701 | Mahmoud Dahoud             |    9788 | Borussia Mönchengladbach  | 2015/2016 |            5 |               69 |       7.2
     40755 | Roman Pavlyuchenko         |    8586 | Tottenham Hotspur         | 2009/2010 |            5 |               69 |       7.2
     30709 | Luca Toni                  |    8686 | Roma                      | 2009/2010 |            5 |               70 |       7.1
     71602 | Claudio Beauvue            |    9748 | Olympique Lyonnais        | 2015/2016 |            5 |               70 |       7.1
     46875 | Mehdi Benatia              |    8686 | Roma                      | 2013/2014 |            5 |               70 |       7.1
    114558 | Kevin Strootman            |    8686 | Roma                      | 2013/2014 |            5 |               70 |       7.1
     27335 | Kevin-Prince Boateng       |    8564 | Milan                     | 2011/2012 |            5 |               70 |       7.1
     31013 | Theo Walcott               |    9825 | Arsenal                   | 2013/2014 |            5 |               70 |       7.1
    156008 | Jordan Henderson           |    8650 | Liverpool                 | 2012/2013 |            5 |               70 |       7.1
     36378 | Mesut Oezil                |    9825 | Arsenal                   | 2013/2014 |            5 |               70 |       7.1
     37950 | Gervinho                   |    9825 | Arsenal                   | 2012/2013 |            5 |               70 |       7.1
     24130 | John Arne Riise            |    8686 | Roma                      | 2009/2010 |            5 |               70 |       7.1
     41433 | Radja Nainggolan           |    8686 | Roma                      | 2015/2016 |            6 |               86 |       7.0
    144993 | Shinji Kagawa              |   10260 | Manchester United         | 2012/2013 |            6 |               86 |       7.0
     37950 | Gervinho                   |    8686 | Roma                      | 2015/2016 |            6 |               86 |       7.0
     20694 | Shinji Okazaki             |    8197 | Leicester City            | 2015/2016 |            5 |               71 |       7.0
     30631 | Frank Lampard              |    8456 | Manchester City           | 2014/2015 |            6 |               86 |       7.0
    174850 | Erik Lamela                |    8586 | Tottenham Hotspur         | 2015/2016 |            5 |               71 |       7.0
     35421 | German Denis               |    8600 | Udinese                   | 2010/2011 |            5 |               71 |       7.0
     50047 | Alexis Sanchez             |    8634 | FC Barcelona              | 2012/2013 |            8 |              114 |       7.0
     30871 | Tiago                      |    9906 | Atlético Madrid           | 2014/2015 |            5 |               71 |       7.0
